,source,name,start_datetime,stop_datetime,address,lat,lon,description,classification,temperatureMin,temperatureMax,narrative,precipType,precipChance,qpfSnow,snowRange,relativeHumidity,thunderCategory,temperatureHeatIndex,uvDescription,windSpeed,starting_lat,starting_lon,gc_distance_miles,est_drivetime_hours,event_type,start_date
61,Trail,MacRae Peak Out and Back,2020-11-19 13:28:52.860482454,2020-11-19 13:28:52.862877131,"Linville, North Carolina",36.0962,-81.8319,A challenging trail that will keep you on your game and get your adrenaline pumping.,,28, 50, 'Mainly sunny. Highs in the low 50s and lows in the upper 20s.', 'rain', 0, 0.0, 37, 'No thunder', 48, 'Moderate', 5,,33.827554,-84.32355,222.1342483940316,3.70223747323386,Hiking,11/19/2020
62,Trail,Smokies Challenge Adventure Run (SCAR),2020-11-19 13:28:52.883963346,2020-11-19 13:28:52.883963346,"Robbinsville, North Carolina",35.4519,-83.801,A challenging hike along the Appalachian Trail - Great Smoky Mountain National Park Section.,,31, 62, 'Sunshine. Highs in the low 60s and lows in the low 30s.', 'rain', 0, 0.0, 43, 'No thunder', 61, 'Moderate', 4,,33.827554,-84.32355,117.06411911127813,1.9510686518546356,Hiking,11/19/2020
63,Trail,Mount Leconte: 6-Routes 3-Summits,2020-11-19 13:28:52.900151968,2020-11-19 13:28:52.900151968,"Gatlinburg, Tennessee",35.6109,-83.4246,Experience ALL of Leconte in a single hike!,,30, 53, 'Sunny. Highs in the low 50s and lows in the low 30s.', 'rain', 0, 0.0, 37, 'No thunder', 51, 'Moderate', 4,,33.827554,-84.32355,135.81942797075112,2.263657132845852,Hiking,11/19/2020
64,Trail,Fontana Dam - Shuckstack Fire Tower,2020-11-19 13:28:52.920634985,2020-11-19 13:28:52.921637297,"Robbinsville, North Carolina",35.4519,-83.8021,An intense uphill hike from Fontana Dam to Shuckstack Fire Tower is rewarded by spectacular views and a descent.,,31, 62, 'Sunshine. Highs in the low 60s and lows in the low 30s.', 'rain', 0, 0.0, 43, 'No thunder', 61, 'Moderate', 4,,33.827554,-84.32355,117.04424045165013,1.9507373408608355,Hiking,11/19/2020
65,Trail,Conley Cove,2020-11-19 13:28:52.941126108,2020-11-19 13:28:52.941126108,"Spruce Pine, North Carolina",35.8901,-81.9063,"Conley Cove is a fun route into the gorge, feauturing a small cave (overhang) and many large trees.",,33, 52, 'Sunshine. Highs in the low 50s and lows in the low 30s.', 'rain', 0, 0.0, 43, 'No thunder', 51, 'Moderate', 5,,33.827554,-84.32355,209.14805021179464,3.485800836863244,Hiking,11/19/2020
66,Trail,Glassy Mountain,2020-11-19 13:28:52.959917784,2020-11-19 13:28:52.960916758,"Flat Rock, North Carolina",35.2736,-82.4452,A great out-and-back hike with a lot to see along the way.,,35, 55, 'Abundant sunshine. Highs in the mid 50s and lows in the mid 30s.', 'rain', 0, 0.0, 41, 'No thunder', 54, 'Moderate', 6,,33.827554,-84.32355,156.0295750192937,2.6004929169882285,Hiking,11/19/2020
67,Trail,Porters Creek Trail,2020-11-19 13:28:52.975765228,2020-11-19 13:28:52.975765228,"Gatlinburg, Tennessee",35.6968,-83.3882,"A wildflower, waterfall, creek, and historic settlement trail that ends at Campsite #31.",,40, 61, 'Sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 35, 'No thunder', 59, 'Moderate', 3,,33.827554,-84.32355,142.15249482685735,2.369208247114289,Hiking,11/19/2020
68,Trail,Lemon Gap to Max Patch,2020-11-19 13:28:52.997226477,2020-11-19 13:28:52.998531103,"Marshall, North Carolina",35.8255,-82.9376,An awesome section covering the famous Max Patch with creek crossings and the deep hardwoods of Pisgah National Forest.,,35, 60, 'Sunny. Highs in the low 60s and lows in the mid 30s.', 'rain', 0, 0.0, 38, 'No thunder', 59, 'Moderate', 4,,33.827554,-84.32355,163.62578411584155,2.7270964019306927,Hiking,11/19/2020
69,Trail,Bridal Veil Falls,2020-11-19 13:28:53.014907837,2020-11-19 13:28:53.015919447,"Clayton, Georgia",34.7403,-83.3906,"A challenging route on mostly rocks, boulders, and rock slopes. Be fully prepared with lots of water.",,36, 59, 'Mainly sunny. Highs in the upper 50s and lows in the mid 30s.', 'rain', 0, 0.0, 38, 'No thunder', 57, 'Moderate', 2,,33.827554,-84.32355,86.98002335368024,1.4496670558946707,Hiking,11/19/2020
70,Trail,Stone Cuts to Golan Heights Loop,2020-11-19 13:28:53.032967567,2020-11-19 13:28:53.032967567,"Huntsville, Alabama",34.7442,-86.5081,A challenging loop to explore some of Monte Sano's most rugged and beautiful areas.,,42, 64, 'Sunny. Highs in the mid 60s and lows in the low 40s.', 'rain', 0, 0.0, 36, 'No thunder', 62, 'Moderate', 10,,33.827554,-84.32355,153.90571964091845,2.565095327348641,Hiking,11/19/2020
71,Trail,Charlies Bunion via Kephart Loop,2020-11-19 13:28:53.052287579,2020-11-19 13:28:53.052287579,"Cherokee, North Carolina",35.5857,-83.3583,This loop provides a longer and less crowded hike that features the scenic Charlies Bunion bald.,,35, 58, 'Sunny. Highs in the upper 50s and lows in the mid 30s.', 'rain', 0, 0.0, 38, 'No thunder', 57, 'Moderate', 3,,33.827554,-84.32355,136.09557813018708,2.268259635503118,Hiking,11/19/2020
72,Trail,Oak Mountain 20 Miler,2020-11-19 13:28:53.071286440,2020-11-19 13:28:53.071286440,"Pelham, Alabama",33.3214,-86.7621,"Trails used: Yellow Trail, Blue Trail, White Trail, Orange Trail, Red Trail.",,44, 66, 'Sunshine. Highs in the mid 60s and lows in the mid 40s.', 'rain', 0, 0.0, 36, 'No thunder', 64, 'Moderate', 7,,33.827554,-84.32355,162.98518472560616,2.7164197454267693,Hiking,11/19/2020
73,Trail,Cumberland Mountain State Park Loop,2020-11-19 13:28:53.091996431,2020-11-19 13:28:53.092996836,"Crossville, Tennessee",35.9008,-84.9973,"A very nice, well-maintained trail system.",,41, 58, 'Abundant sunshine. Highs in the upper 50s and lows in the low 40s.', 'rain', 0, 0.0, 34, 'No thunder', 57, 'Moderate', 11,,33.827554,-84.32355,149.47722261622837,2.491287043603806,Hiking,11/19/2020
74,Trail,High Line Loop,2020-11-19 13:28:53.107116222,2020-11-19 13:28:53.111274004,"Cullowhee, North Carolina",35.3412,-83.0295,A 13-mile loop on old logging roads and the Mountains-to-Sea Trail.,,32, 55, 'Mainly sunny. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 37, 'No thunder', 54, 'Moderate', 3,,33.827554,-84.32355,133.20446081166148,2.2200743468610247,Hiking,11/19/2020
75,Trail,Hickory Creek to Panther Creek Falls,2020-11-19 13:28:53.132839441,2020-11-19 13:28:53.133819342,"Chatsworth, Georgia",34.8995,-84.6467,Great hike to top of falls and several spots in meadow above the falls. Last 0.5 miles is a TOUGH uphill rock scramble.,,39, 62, 'Sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 34, 'No thunder', 61, 'Moderate', 5,,33.827554,-84.32355,76.9067562177377,1.2817792702956283,Hiking,11/19/2020
76,Trail,Wolfden Loop,2020-11-19 13:28:53.150485754,2020-11-19 13:28:53.150485754,"Manchester, Georgia",32.8631,-84.7196,Moderately difficult trail with beautiful views.,,44, 64, 'Sunny. Highs in the mid 60s and lows in the mid 40s.', 'rain', 0, 0.0, 38, 'No thunder', 63, 'Moderate', 7,,33.827554,-84.32355,71.52535049531626,1.1920891749219378,Hiking,11/19/2020
77,Trail,Narrows Ridge Full Loop,2020-11-19 13:28:53.167244434,2020-11-19 13:28:53.167244434,"Pinson, Alabama",33.702,-86.6927,"An easy-moderate loop through beautiful woodlands, with a slight detour to view the waterfall.",,45, 67, 'Mainly sunny. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 32, 'No thunder', 65, 'Moderate', 8,,33.827554,-84.32355,154.23246131423087,2.570541021903848,Hiking,11/19/2020
78,Trail,Wet'n'Wild Harper Creek Loop,2020-11-19 13:28:53.182971954,2020-11-19 13:28:53.187572956,"Linville, North Carolina",35.9775,-81.7665,"A wet and wild loop of the Harper Creek drainage with 4 waterfalls, 15 creek crossings, and epic views!",,32, 55, 'Abundant sunshine. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 41, 'No thunder', 54, 'Moderate', 4,,33.827554,-84.32355,219.62167610498682,3.660361268416447,Hiking,11/19/2020
79,Trail,Neels Gap - Lake Winfield Scott Traverse,2020-11-19 13:28:53.203574419,2020-11-19 13:28:53.203574419,"Blairsville, Georgia",34.7354,-83.9182,Hike from Neels Gap to Lake Winfield Scott Recreation Area.,,31, 53, 'Sunny. Highs in the low 50s and lows in the low 30s.', 'rain', 0, 0.0, 39, 'No thunder', 52, 'Moderate', 6,,33.827554,-84.32355,67.9125890180143,1.1318764836335717,Hiking,11/19/2020
80,Trail,Rainbow Mountain,2020-11-19 13:28:53.226003170,2020-11-19 13:28:53.226003170,"Madison, Alabama",34.7337,-86.7283,A rocky and hilly loop around Rainbow Mountain.,,41, 65, 'Sunshine. Highs in the mid 60s and lows in the low 40s.', 'rain', 0, 0.0, 35, 'No thunder', 63, 'Moderate', 11,,33.827554,-84.32355,166.64081035934797,2.7773468393224663,Hiking,11/19/2020
81,Trail,Benton MacKaye Trail - Childers Creek to Unicoi Gap - Backpack,2020-11-19 13:28:53.246691227,2020-11-19 13:28:53.247693300,"Benton, Tennessee",35.1895,-84.4901,This 18.7 mile backpack takes you along the edge of the Hiwassee River  then up Unicoi Mountain to Unicoi Gap.,,36, 66, 'Mainly sunny. Highs in the mid 60s and lows in the mid 30s.', 'rain', 0, 0.0, 41, 'No thunder', 64, 'Moderate', 5,,33.827554,-84.32355,94.70456060897723,1.5784093434829538,Hiking,11/19/2020
82,Trail,Coosa Backcountry,2020-11-19 13:28:53.264148951,2020-11-19 13:28:53.265150308,"Blairsville, Georgia",34.7639,-83.9268,A gorgeous singletrack stretch of southern Appalachia with plenty of elevation gain.,,33, 56, 'Sunny. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 39, 'No thunder', 54, 'Moderate', 6,,33.827554,-84.32355,69.52821283446367,1.1588035472410612,Hiking,11/19/2020
83,Trail,Short Springs Loop,2020-11-19 13:28:53.273299694,2020-11-19 13:28:53.273299694,"Tullahoma, Tennessee",35.4075,-86.1747,"A fun singletrack hike through the rolling hills of TN that includes creeks, waterfalls, and some beautiful views.",,43, 63, 'Sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 33, 'No thunder', 62, 'Moderate', 12,,33.827554,-84.32355,160.69101715656439,2.6781836192760733,Hiking,11/19/2020
84,Trail,"Pinhoti Run (Bear Creek, Pinhoti, Mountaintown Creek)",2020-11-19 13:28:53.284403086,2020-11-19 13:28:53.284403086,"Cherry Log, Georgia",34.8186,-84.5641,Mountain hiking at its finest!,,37, 60, 'Sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 37, 'No thunder', 59, 'Moderate', 5,,33.827554,-84.32355,70.1930772213196,1.1698846203553266,Hiking,11/19/2020
85,Trail,Peavine Falls and Peavine Gorge,2020-11-19 13:28:53.298304081,2020-11-19 13:28:53.298304081,"Pelham, Alabama",33.3025,-86.7617,This hike visits the park highlight of Peavine Falls in Peavine Gorge on the south side of Oak Mountain State Park.,,44, 66, 'Sunshine. Highs in the mid 60s and lows in the mid 40s.', 'rain', 0, 0.0, 36, 'No thunder', 64, 'Moderate', 7,,33.827554,-84.32355,163.27809255975146,2.721301542662524,Hiking,11/19/2020
86,Trail,Rabun Georgia Half Marathon Hike,2020-11-19 13:28:53.307543755,2020-11-19 13:28:53.307543755,"Mountain City, Georgia",34.9817,-83.2743,"A quiet, scenic loop featuring Rabun Bald, Georgia's second highest peak, along with two stunning 100ft+ waterfalls.",,35, 56, 'Sunny. Highs in the mid 50s and lows in the mid 30s.', 'rain', 0, 0.0, 39, 'No thunder', 54, 'Moderate', 2,,33.827554,-84.32355,104.26892327714329,1.737815387952388,Hiking,11/19/2020
87,Trail,Pinhoti 3,2020-11-19 13:28:53.318905592,2020-11-19 13:28:53.318905592,"Chatsworth, Georgia",34.795,-84.6054,An uphill out and a downhill back with some nice views and multiple switchbacks.,,38, 60, 'Sunny. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 37, 'No thunder', 59, 'Moderate', 5,,33.827554,-84.32355,69.24851491240312,1.1541419152067187,Hiking,11/19/2020
88,Trail,Denton Creek Falls,2020-11-19 13:28:53.328075886,2020-11-19 13:28:53.328075886,"Hiawassee, Georgia",34.9831,-83.5542,A two-mile round trip trail visiting three pristine waterfalls on Denton Creek.,,32, 56, 'Abundant sunshine. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 37, 'No thunder', 55, 'Moderate', 3,,33.827554,-84.32355,93.8129561340561,1.563549268900935,Hiking,11/19/2020
89,Trail,Maggie's Glen Loop,2020-11-19 13:28:53.337064266,2020-11-19 13:28:53.337064266,"Indian Springs Village, Alabama",33.3574,-86.7047,A beautiful loop through the gorgeous woods on the northeastern edge of Oak Mountain State Park.,,45, 67, 'Mainly sunny. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 34, 'No thunder', 65, 'Moderate', 7,,33.827554,-84.32355,158.73694673513427,2.6456157789189043,Hiking,11/19/2020
90,Trail,DuPont State Forest Triple Falls Loop,2020-11-19 13:28:53.347397804,2020-11-19 13:28:53.347397804,"Brevard, North Carolina",35.2021,-82.6202,A great short tour of DuPont to see three impressive waterfalls.,,35, 55, 'Sunny. Highs in the mid 50s and lows in the mid 30s.', 'rain', 0, 0.0, 41, 'No thunder', 54, 'Moderate', 6,,33.827554,-84.32355,144.3986708508855,2.406644514181425,Hiking,11/19/2020
91,Trail,Deep Creek Loop,2020-11-19 13:28:53.359579325,2020-11-19 13:28:53.359579325,"Bryson City, North Carolina",35.4648,-83.4337,"If you're hoping to see the highlights of the park in a shorter loop, this route is for you!",,32, 63, 'Mainly sunny. Highs in the low 60s and lows in the low 30s.', 'rain', 0, 0.0, 45, 'No thunder', 61, 'Moderate', 2,,33.827554,-84.32355,126.51574886306993,2.1085958143844987,Hiking,11/19/2020
92,Trail,Link Way to Wind Way Hills,2020-11-19 13:28:53.371083498,2020-11-19 13:28:53.371083498,"Alexander City, Alabama",32.7775,-85.9493,Challenging trail with many hills.,,45, 66, 'Sunny. Highs in the mid 60s and lows in the mid 40s.', 'rain', 0, 0.0, 42, 'No thunder', 64, 'Moderate', 7,,33.827554,-84.32355,129.08862414857097,2.1514770691428495,Hiking,11/19/2020
93,Trail,Fall Branch Falls Out-and-Back,2020-11-19 13:28:53.380519390,2020-11-19 13:28:53.380519390,"Cherry Log, Georgia",34.7841,-84.3021,"This short out-an to Fall Branch Falls south of Blue Ridge along the Benton MacKaye Trail is a popular, very scenic hike.",,34, 59, 'Sunny. Highs in the upper 50s and lows in the mid 30s.', 'rain', 0, 0.0, 38, 'No thunder', 57, 'Moderate', 5,,33.827554,-84.32355,66.10653324648433,1.1017755541080723,Hiking,11/19/2020
94,Trail,John Noel Trail,2020-11-19 13:28:53.392102480,2020-11-19 13:28:53.392102480,"Bon Aqua Junction, Tennessee",35.9457,-87.3202,"A sweet 1-mile loop among old enormous growth trees, sinkholes, and abundant wildflowers in season.",,45, 65, 'Sunny. Highs in the mid 60s and lows in the mid 40s.', 'rain', 0, 0.0, 32, 'No thunder', 64, 'Moderate', 14,,33.827554,-84.32355,239.55546080699796,3.992591013449966,Hiking,11/19/2020
95,Trail,Gristmill Trail,2020-11-19 13:28:53.400899172,2020-11-19 13:28:53.400899172,"Lake View, Alabama",33.2575,-87.0626,A picturesque trail by the John Wesley Hall Grist Mill and along Mill Creek and Mill Creek Falls.,,45, 67, 'Abundant sunshine. Highs in the upper 60s and lows in the mid 40s.', 'rain', 0, 0.0, 37, 'No thunder', 66, 'Moderate', 8,,33.827554,-84.32355,183.22509982231188,3.053751663705198,Hiking,11/19/2020
96,Trail,Falls Creek Falls,2020-11-19 13:28:53.414128304,2020-11-19 13:28:53.415132046,"Slater-Marietta, South Carolina",35.1326,-82.5324,A tough trail leading to an awesome waterfall.,,35, 54, 'Abundant sunshine. Highs in the mid 50s and lows in the mid 30s.', 'rain', 0, 0.0, 41, 'No thunder', 53, 'Moderate', 4,,33.827554,-84.32355,145.7223345906887,2.428705576511478,Hiking,11/19/2020
97,Trail,Island Ford South Loop,2020-11-19 13:28:53.423614502,2020-11-19 13:28:53.423614502,"Dunwoody, Georgia",33.9873,-84.3249,A great loop highlighting some of Chattahoochee River's best trails.,,39, 60, 'Sunshine. Highs in the low 60s and lows in the upper 30s.', 'rain', 0, 0.0, 40, 'No thunder', 59, 'Moderate', 7,,33.827554,-84.32355,11.037689420777328,0.1839614903462888,Hiking,11/19/2020
98,Trail,Carmen AT Loop,2020-11-19 13:28:53.434787750,2020-11-19 13:28:53.434787750,"Marshall, North Carolina",36.0213,-82.6485,Amazing loop with some of the best southeast cliff views and a frolicking descent down the final stretch.,,36, 60, 'Sunshine. Highs in the low 60s and lows in the mid 30s.', 'rain', 0, 0.0, 36, 'No thunder', 58, 'Moderate', 5,,33.827554,-84.32355,184.91201406528532,3.081866901088089,Hiking,11/19/2020
99,Trail,Rough Creek Goodness,2020-11-19 13:28:53.448876619,2020-11-19 13:28:53.449880600,"Canton, North Carolina",35.5879,-82.8433,An amazing hike through an unknown gem.,,31, 56, 'Abundant sunshine. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 39, 'No thunder', 55, 'Moderate', 4,,33.827554,-84.32355,153.77295702364344,2.562882617060724,Hiking,11/19/2020
100,Trail,"Big Creek Gulf, Big Creek Rim, and Stone Door Trails Loop",2020-11-19 13:28:53.464066505,2020-11-19 13:28:53.465045452,"Altamont, Tennessee",35.4466,-85.655,Needs Summary,,40, 60, 'Sunshine. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 33, 'No thunder', 58, 'Moderate', 10,,33.827554,-84.32355,140.35899642431403,2.3393166070719005,Hiking,11/19/2020
101,Trail,Bearwallow Mountain Loop,2020-11-19 13:28:53.476842403,2020-11-19 13:28:53.477844715,"Fairview, North Carolina",35.4607,-82.3677,A short but beautiful hike to one of the crown jewels of the Hickory Nut Gorge.,,32, 54, 'Mainly sunny. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 41, 'No thunder', 53, 'Moderate', 6,,33.827554,-84.32355,168.0333739383074,2.8005562323051234,Hiking,11/19/2020
102,Trail,Gregory Bald Out and Back,2020-11-19 13:28:53.488712788,2020-11-19 13:28:53.488712788,"Maryville, Tennessee",35.5429,-83.8944,A steady climb to one of two park-maintained balds in Great Smoky.,,34, 60, 'Abundant sunshine. Highs in the low 60s and lows in the mid 30s.', 'rain', 0, 0.0, 41, 'No thunder', 59, 'Moderate', 5,,33.827554,-84.32355,121.62803448719767,2.027133908119961,Hiking,11/19/2020
103,Trail,Silers Bald Loop,2020-11-19 13:28:53.504219055,2020-11-19 13:28:53.504219055,"Bryson City, North Carolina",35.5569,-83.4961,A difficult loop starting at Clingmans Dome.,,25, 49, 'Sunny. Highs in the upper 40s and lows in the mid 20s.', 'rain', 0, 0.0, 39, 'No thunder', 47, 'Moderate', 4,,33.827554,-84.32355,130.56215160488821,2.17603586008147,Hiking,11/19/2020
104,Trail,Pine Mountain Trail - West and East,2020-11-19 13:28:53.519220590,2020-11-19 13:28:53.520224570,"Emerson, Georgia",34.1753,-84.7533,"Hike one or both trails with parking at each end, and a beautiful view from Archer Overlook.",,40, 62, 'Sunny. Highs in the low 60s and lows in the low 40s.', 'rain', 0, 0.0, 41, 'No thunder', 60, 'Moderate', 7,,33.827554,-84.32355,36.72644749158168,0.612107458193028,Hiking,11/19/2020
105,Trail,Green River Game Lands Loop #1,2020-11-19 13:28:53.532021761,2020-11-19 13:28:53.532021761,"Dana, North Carolina",35.291,-82.3238,"This loop offers fun terrain, mature forest, and plenty of water to admire. The Bear Branch section is a steep climb!",,36, 56, 'Sunny. Highs in the mid 50s and lows in the mid 30s.', 'rain', 0, 0.0, 40, 'No thunder', 55, 'Moderate', 5,,33.827554,-84.32355,162.7786249103109,2.712977081838515,Hiking,11/19/2020
106,Trail,Woody Gap and Dockerty Lake Loop,2020-11-19 13:28:53.547367096,2020-11-19 13:28:53.548370600,"Dahlonega, Georgia",34.6778,-83.9998,Awesome singletrack on the AT looping back to Woody Gap to re-fuel.,,32, 54, 'Mainly sunny. Highs in the mid 50s and lows in the low 30s.', 'rain', 0, 0.0, 39, 'No thunder', 53, 'Moderate', 6,,33.827554,-84.32355,62.32137929413796,1.0386896549022995,Hiking,11/19/2020
